0.05	729486	70514	22834.6	543856	8263.25
0.1	668237	131763	16307.1	361151	8684.18
0.01	981018	18982	8123.67	375467	8377.12
0.05	931350	68650	3838.76	237927	10972
0.1	873033	126967	2065.96	147331	11063
0.01	979857	20143	20423.9	1.11133e+06	4882.55
0.05	923945	76055	7832.22	645907	6515.99
0.1	860306	139694	3876.31	382927	6366.07
0.01	977577	22423	37482.8	893138	5856.3
0.05	910176	89824	23667.8	533273	6966.51
0.1	831192	168808	17062.3	344891	7238.32
0.01	980310	19690	16255.2	770594	16775.2
0.05	926800	73200	7327.3	482754	22708
0.1	865995	134005	3835.7	299972	23402.6
0.01	980020	19980	18143	1.00795e+06	23674.1
0.05	925083	74917	6915.43	586852	29718.2
0.1	860401	139599	3384.45	346352	25754.6
0.01	391340	8660	46525.2	2.92783e+06	12861
0.05	366095	33905	17687.3	1.66466e+06	17974.2
0.1	336859	63141	10481.1	949528	18175.8
0.01	980729	19271	10480.6	473538	10686.3
0.05	929214	70786	4760.91	294586	13908.2
0.1	869392	130608	2479.31	179223	14031.3
0.01	981136	18864	7198.93	336426	9274.74
0.05	932484	67516	3389.45	212760	11942.3
0.1	876332	123668	1828.86	130286	12023.9
0.01	981349	18651	7105.23	320995	6955.14
0.05	932795	67205	3408.46	203406	9097.98
0.1	876384	123616	1833.5	126146	9383.01
0.01	980948	19052	8619.58	393687	9584.53
0.05	931401	68599	4048.84	248735	12633.2
0.1	873375	126625	2146.77	152064	12243.1
0.01	977322	22678	38377.9	907481	8560.57
0.05	908829	91171	24203	539586	10354.3
0.1	830875	169125	17544.5	348897	10706.9
0.01	981141	18859	6078.03	254269	4719.65
0.05	933839	66161	3021.29	164771	6012.4
0.1	877244	122756	1663.01	102688	6151.31
0.01	981096	18904	8883.48	435605	6017.81
0.05	931052	68948	4085.98	271038	8254.71
0.1	873343	126657	2167.31	166712	8577.15
0.01	981593	18407	6098.5	263006	6520.95
0.05	933309	66691	3077.84	170722	8683.64
0.1	877461	122539	1685.12	106623	8502.97
0.01	783199	16801	25413.9	1.3055e+06	5896.55
0.05	735279	64721	11048.3	716872	7480.81
0.1	680304	119696	6879.93	417728	7459.02
0.01	783025	16975	37266.1	2.57705e+06	10860.5
0.05	734636	65364	12985.6	1.36332e+06	14715.2
0.1	678095	121905	7360.62	775597	14979.6
0.01	980589	19411	9618.71	426936	11001.2
0.05	929475	70525	4515.38	266346	14101.1
0.1	869179	130821	2469.66	163788	13362.7
0.01	981098	18902	8051.07	351490	9025.87
0.05	932499	67501	3850.67	225036	11503.5
0.1	875066	124934	2018.19	138960	11637.9
0.01	783657	16343	22758	1.23261e+06	6127.19
0.05	736462	63538	8500.21	692551	8291.9
0.1	682826	117174	4526.09	402714	8232.12
0.01	980841	19159	9562.6	492594	12434.9
0.05	931363	68637	4258.55	304626	16300.4
0.1	873786	126214	2209.09	183103	16332.9
0.01	977985	22015	37608.3	904662	6577.8
0.05	910696	89304	23708.6	542986	8129.39
0.1	832891	167109	17056.7	354360	8296.81
0.01	982200	17800	4405.08	194744	4849.44
0.05	937697	62303	2325.93	129659	6365.27
0.1	885677	114323	1299.93	81876.7	6530.36
0.01	783766	16234	20886.5	1.05641e+06	5048.1
0.05	739291	60709	8762.53	640274	6226.89
0.1	687667	112333	4358.08	386489	6175.31
0.01	977648	22352	38337.9	917229	6162.99
0.05	908888	91112	24418.3	541708	7612.15
0.1	829927	170073	17713.1	349641	7664.31
0.01	977652	22348	38071	910423	5673.64
0.05	909287	90713	24253.1	539892	6770.34
0.1	830595	169405	17628	348285	7111.85
0.01	977281	22719	38361.4	903029	7512.12
0.05	909694	90306	24270.1	539561	9125.19
0.1	830687	169313	17546.8	348463	9255.53
0.01	981345	18655	6356.92	277712	6864.56
0.05	932573	67427	3086.82	179428	9094.79
0.1	876635	123365	1695.21	111076	8786.55
0.01	981693	18307	6856.29	317982	5199.49
0.05	933464	66536	3334.92	203569	6828.47
0.1	877774	122226	1786.33	125249	7003.2
0.01	981238	18762	7639.28	358251	8807.1
0.05	932603	67397	3639.87	227871	11453.2
0.1	875813	124187	1971.25	139780	11554.4
0.01	977561	22439	38702.8	950600	6429.87
0.05	909127	90873	24167.8	584605	8380.38
0.1	831715	168285	17208	393027	9152.54
0.01	977716	22284	38717.2	913443	6736.42
0.05	909043	90957	24278.2	542078	7687.83
0.1	829833	170167	17716.8	349160	8171.15
0.01	783323	16677	30918.2	1.67974e+06	7107.79
0.05	735648	64352	13426.6	968304	9912.6
0.1	679731	120269	7789.54	569230	10181.2
0.01	979937	20063	20006.2	1.07652e+06	4296.57
0.05	924077	75923	7737.86	628933	5656.33
0.1	860007	139993	3753.41	369294	5622.65
0.01	981866	18134	4445.4	189112	4333.7
0.05	937220	62780	2353.81	126634	5594.21
0.1	883962	116038	1317.27	79664.8	5803.56
0.01	980567	19433	15832	716988	16996.7
0.05	927856	72144	7193.24	452831	22023
0.1	866644	133356	3710.82	280317	24090.4
0.01	980913	19087	8094.13	364364	8196.39
0.05	931430	68570	3804.86	230567	10744.4
0.1	873245	126755	2057.43	141254	10369.8
0.01	977937	22063	36118.5	1.03195e+06	6482.74
0.05	912815	87185	21548.8	661295	8557.62
0.1	836696	163304	14658.5	447238	9396.07
0.01	978491	21509	34467	860211	5668.59
0.05	914548	85452	21484.5	533550	7088.21
0.1	841336	158664	15045.6	354591	7526.49
0.01	782323	17677	37617	895592	5806.11
0.05	727372	72628	23775.3	535661	7379.5
0.1	664725	135275	17259.8	345412	7665.11
0.01	981095	18905	7532.54	339243	7219.63
0.05	932010	67990	3561.17	214650	9642.66
0.1	874339	125661	1940.08	131851	10100.3
0.01	981052	18948	6598.15	276138	6898.19
0.05	932182	67818	3262.61	176568	8864.68
0.1	875481	124519	1783.78	110326	9161.94
0.01	981144	18856	7041.26	311840	7369.8
0.05	932962	67038	3420.25	200069	9648.6
0.1	875999	124001	1854.51	124193	8992.44
0.01	981227	18773	6608.32	277876	6909.05
0.05	932149	67851	3289.51	179460	9027.79
0.1	875960	124040	1798.76	111422	9192.35
0.01	979764	20236	18502.9	917144	20349.7
0.05	925225	74775	8537.28	531480	22200.4
0.1	859648	140352	5015.92	315986	24120.3
0.01	980843	19157	9527.74	454580	10485.1
0.05	929948	70052	4326.52	285308	13267.2
0.1	869981	130019	2335.22	175953	14245.5
0.01	981377	18623	6993.75	309256	7406
0.05	933861	66139	3397.77	198462	9678.28
0.1	876544	123456	1822.6	122815	9837.81
0.01	586491	13509	37998.9	901366	5368.79
0.05	545844	54156	23893.9	537883	6412.51
0.1	498185	101815	17522.5	347758	6642.99
0.01	979382	20618	29456.7	1.47617e+06	25960.5
0.05	921634	78366	11892.6	900528	36955.7
0.1	854231	145769	5925.4	554742	37749.1
0.01	981291	18709	5690.52	239591	5565.03
0.05	933868	66132	2905.82	154665	7143.72
0.1	878285	121715	1615.2	96663.3	7312.66
0.01	782826	17174	39447.9	2.38344e+06	8761.61
0.05	733301	66699	15991.2	1.3842e+06	12469.7
0.1	676066	123934	8961.06	811794	13452.5
0.01	978425	21575	34582.6	848106	5650.6
0.05	914103	85897	21780.5	519764	7070.77
0.1	839928	160072	15387.9	341402	7065.19
0.01	981222	18778	6162.86	270625	6779.82
0.05	933250	66750	3033.37	175264	8968.2
0.1	876733	123267	1669.16	109087	8828.63
0.01	979081	20919	29029.9	789259	4734.47
0.05	919523	80477	17385.1	503730	6047.42
0.1	850101	149899	11697.1	339116	6545.17
0.01	980960	19040	9312.39	432263	8703.98
0.05	930839	69161	4209.65	272592	11173.4
0.1	872500	127500	2210.17	164785	11382.5
0.01	982041	17959	4541.64	192573	4557.96
0.05	938023	61977	2374.89	128698	5670.26
0.1	884696	115304	1336.05	81245.5	5686.33
0.01	981340	18660	5882.02	268533	6502.69
0.05	934322	65678	2898.1	173818	8634.14
0.1	879017	120983	1589.34	107304	8369.73
0.01	979726	20274	24885.4	950762	23681
0.05	923107	76893	12289	607934	33654.6
0.1	857657	142343	6969.07	395018	38326.7
0.01	980493	19507	11480.7	563149	13504.9
0.05	928819	71181	5014.85	349389	16436.1
0.1	868946	131054	2562.46	212010	14801.4
0.01	980713	19287	16155.4	819142	3944.12
0.05	927719	72281	6799.5	498571	5338.95
0.1	866565	133435	3455.42	299983	5424.12
0.01	980895	19105	10124.9	488223	11506
0.05	929213	70787	4596.38	302318	15006.4
0.1	869862	130138	2390.87	183417	16002.4
0.01	981495	18505	5218.11	219513	5073.64
0.05	936337	63663	2694.15	145173	6485.71
0.1	881287	118713	1489.06	91649.2	6699.18
0.01	980949	19051	7872.92	340198	9660.56
0.05	930561	69439	3808.17	217170	12692.7
0.1	873322	126678	2063.22	133913	12803.1
0.01	981127	18873	6465.9	287080	12492.6
0.05	931728	68272	3205.5	181676	16383
0.1	873915	126085	1772.74	113018	16786.9
0.01	981228	18772	6005.93	260182	11307.1
0.05	934411	65589	2972.9	169089	14562.6
0.1	878503	121497	1621.12	105349	14943.3
0.01	982102	17898	4255.77	178408	3938.66
0.05	938305	61695	2309.03	121104	5174.65
0.1	886008	113992	1302.92	76777	5338.07
0.01	981053	18947	7383.99	334101	7529.66
0.05	933359	66641	3552.6	211561	9625.31
0.1	876462	123538	1906.86	130528	9800.02
0.01	981500	18500	6806	300699	6208.48
0.05	933310	66690	3287.05	194139	8157.35
0.1	877554	122446	1780.01	120133	8276.19
0.01	980015	19985	15870.2	839956	17575.6
0.05	927574	72426	6516	499009	22951.5
0.1	866019	133981	3285.53	297387	23167.5
0.01	981523	18477	5898.31	256064	5649.43
0.05	934764	65236	2944.41	166280	7313.12
0.1	879148	120852	1619.21	103718	7580.42
0.01	977500	22500	38558.9	914711	8257.2
0.05	908778	91222	24433.2	542677	10419.8
0.1	830588	169412	17752.2	349711	10849.8
0.01	981504	18496	6497.04	278660	6375.86
0.05	933326	66674	3201.02	179431	8306.62
0.1	877094	122906	1740.54	111321	8476.04
0.01	981108	18892	5846.45	259253	5718.49
0.05	933369	66631	2868.49	166477	7401.22
0.1	877436	122564	1584.86	103395	7567.59
0.01	980882	19118	9254.66	431311	18087
0.05	928586	71414	4215.34	263829	23778.6
0.1	868145	131855	2325.62	161480	24363.3
0.01	981122	18878	8004.33	368303	6854.24
0.05	932586	67414	3766.83	232120	8647.75
0.1	875555	124445	2016.19	142350	8623.65
0.01	981833	18167	5025.41	217963	5397.26
0.05	935835	64165	2558.23	143213	7028.35
0.1	881749	118251	1422.9	90036.2	7223.25
0.01	782579	17421	34775.7	1.16876e+06	6184.51
0.05	730130	69870	19481.8	726045	8418.16
0.1	669478	130522	12931	463687	9039.75
0.01	981164	18836	7307.82	328696	7167.58
0.05	933068	66932	3530.2	213185	9526.42
0.1	876968	123032	1878.84	131277	9585.87
0.01	781965	18035	38515.9	921042	6456.1
0.05	726958	73042	24403.3	542476	7686.47
0.1	663394	136606	17725.2	349534	7894.97
0.01	977559	22441	38670.1	916371	6254.05
0.05	908571	91429	24465.1	542183	7802.8
0.1	828966	171034	17694	348970	8249.2
0.01	981012	18988	8202.87	369365	8090.56
0.05	932581	67419	3939.6	235530	10507.9
0.1	876013	123987	2087.07	145163	10850.7
0.01	981423	18577	5082.63	210421	9323.44
0.05	935639	64361	2595.01	138687	11931.1
0.1	880318	119682	1462.38	87011	12273
0.01	782390	17610	35816.5	935065	6929.77
0.05	731029	68971	22301.6	595893	8720.24
0.1	671694	128306	15532.6	406316	9883.14
0.01	981631	18369	6081.14	258370	6008.99
0.05	934478	65522	3110.84	168694	7787.24
0.1	879444	120556	1703.98	105462	8000.22
0.01	979872	20128	17870.4	995304	4622.89
0.05	925586	74414	7008.49	574125	6052.61
0.1	862839	137161	3517.87	334694	5930.77
0.01	978419	21581	34278.8	1.16057e+06	6000.39
0.05	915135	84865	19168.6	749972	8340.46
0.1	842155	157845	12235.9	501201	9209.44
0.01	977947	22053	37963.7	903091	6608.07
0.05	909524	90476	24043.3	537532	8264.71
0.1	831216	168784	17408.7	347798	8507.96
0.01	981189	18811	6079.07	250212	6508.79
0.05	933311	66689	3033.92	162669	8249.28
0.1	877437	122563	1692.36	102163	8105.24
0.01	195585	4415	56622.3	4.26775e+06	15511.4
0.05	182690	17310	16103.3	2.14078e+06	18807.6
0.1	167603	32397	9316.11	1.16376e+06	19475.4
0.01	783370	16630	29605.9	1.15526e+06	6139.94
0.05	735794	64206	14995.4	755635	8568.81
0.1	681374	118626	8768	503513	9475.39
0.01	980469	19531	18412	1.03517e+06	24489.9
0.05	928181	71819	7391.2	611491	26828.2
0.1	865701	134299	3876.5	359046	31079.9
0.01	980530	19470	8997.84	417149	9099.21
0.05	929802	70198	4236.15	261421	12031.9
0.1	871308	128692	2240.38	159553	12262.4
0.01	981120	18880	8362.07	409106	8663.55
0.05	931815	68185	3824.34	254989	11278.7
0.1	874904	125096	2015.18	154954	11400.4
0.01	980749	19251	9974.44	471405	10028.1
0.05	929945	70055	4594.26	293468	13403.1
0.1	872316	127684	2397.06	177875	13833.1
0.01	981592	18408	4928.8	203271	5193.41
0.05	935615	64385	2561.03	134144	6761.7
0.1	881241	118759	1431.12	84938.5	6934.42
0.01	981242	18758	6724.93	286516	6540.11
0.05	931329	68671	3271.29	182463	8556.62
0.1	875022	124978	1819.78	113773	8544.82
0.01	980602	19398	11620.5	552563	13232.6
0.05	928249	71751	5117.83	341652	17267.3
0.1	868043	131957	2607.49	205825	17736.2
0.01	977547	22453	37828.5	908429	8316.3
0.05	910129	89871	23747.6	552483	10219.4
0.1	832867	167133	16967.6	364781	11127.8
0.01	981750	18250	5409.44	231911	5721.46
0.05	934315	65685	2801.93	151446	7526.97
0.1	880141	119859	1562.64	94805.3	7610.9
0.01	981349	18651	6633.55	300555	7249.76
0.05	933600	66400	3221.53	192507	9449.01
0.1	877288	122712	1751.82	118979	9186.28
0.01	981504	18496	6818.66	300409	7352.59
0.05	933787	66213	3313.64	193978	9543.97
0.1	878665	121335	1777.65	120374	9236.22
0.01	981956	18044	4867.21	205463	5086.86
0.05	937294	62706	2553.19	137733	6578.77
0.1	884076	115924	1415.41	86859	6822.91
0.01	977494	22506	38672.5	910383	6069.17
0.05	908898	91102	24430.7	542557	7380.3
0.1	829898	170102	17698.5	349801	7852.67
0.01	977358	22642	38054.8	900695	27859
0.05	909435	90565	24160.3	539147	31143.9
0.1	830596	169404	17424.8	347970	32678.7
0.01	781967	18033	38501.6	915194	6470.08
0.05	727203	72797	24377.4	541162	7981.51
0.1	663248	136752	17720.1	349716	8413.47
0.01	981468	18532	7111.32	319686	6918.63
0.05	934596	65404	3415.25	206810	8983.14
0.1	878994	121006	1838.71	127358	9281.12
0.01	782081	17919	38453.8	907373	8629.66
0.05	727837	72163	24163	541772	10685.1
0.1	664319	135681	17568.4	348336	11052.7
0.01	977970	22030	35648.8	865515	5880.05
0.05	912590	87410	22446.9	523016	7283.71
0.1	836726	163274	16053	341606	7457.31
0.01	980875	19125	9293.2	447098	11756.5
0.05	930674	69326	4209.47	276768	15389.6
0.1	872433	127567	2203.05	165964	15409.7
0.01	981056	18944	7976.05	355928	6565.77
0.05	932260	67740	3784.3	226166	8490.7
0.1	874922	125078	2024.27	138661	8631.37
0.01	980380	19620	14057.3	757329	15506.5
0.05	928377	71623	5722.12	454284	20452.8
0.1	867303	132697	2866.15	271033	20463.2
0.01	977688	22312	38560.9	916818	5669.38
0.05	908890	91110	24369	541418	6946.75
0.1	829715	170285	17738.7	349634	7252.92
0.01	782271	17729	37740.5	906971	6609.39
0.05	727457	72543	24005.3	537782	8372.61
0.1	665418	134582	17383.3	347808	8712.43
0.01	981942	18058	4786.73	196764	4472.72
0.05	935783	64217	2492.28	129931	5931.62
0.1	882134	117866	1401.84	82010.1	5838.3
0.01	980581	19419	11211.8	512747	11240.6
0.05	929535	70465	5194.34	318344	14735.5
0.1	869241	130759	2783.41	194141	14968.7
0.01	586491	13509	38092.2	992866	7091.13
0.05	545906	54094	23708.5	625741	9235.34
0.1	499849	100151	16541.3	428526	10309.1
0.01	977598	22402	38214.7	899921	6503.88
0.05	909311	90689	24007.4	539149	8530.19
0.1	830332	169668	17348.2	347914	9101.1
0.01	981203	18797	6181.14	274810	6033.84
0.05	934771	65229	3058.33	177199	7767.22
0.1	879085	120915	1674.46	110026	7941.44
0.01	977772	22228	37283.2	893507	7232.37
0.05	910378	89622	23804.3	534152	8994.99
0.1	832128	167872	17117.4	345093	9407.97
0.01	977604	22396	38219	909468	25600.8
0.05	909022	90978	24292	540351	32556.3
0.1	831008	168992	17551.4	348526	32608.4
0.01	979907	20093	20237.3	981294	4336.42
0.05	926188	73812	9052.86	600827	5783.5
0.1	862966	137034	4840.77	366806	5961.68
0.01	981099	18901	8394.37	375591	8516.98
0.05	931579	68421	3971.7	239689	10987
0.1	874582	125418	2119.93	147314	12623
0.01	782373	17627	36090.2	998024	5874
0.05	729754	70246	22033	640189	7919.44
0.1	669036	130964	15224.2	442656	8882.72
0.01	981678	18322	4442.1	177887	4785.77
0.05	937045	62955	2371.37	118751	5744.56
0.1	883460	116540	1346.99	75541.3	5944.52
0.01	977499	22501	38400.1	910257	6246.88
0.05	909023	90977	24368.3	541279	8019.05
0.1	829325	170675	17682.3	349675	8391.13
0.01	586898	13102	44336	2.71366e+06	9957.44
0.05	548555	51445	17449.1	1.51131e+06	13784.5
0.1	503879	96121	10488.7	873458	14214.8
0.01	981175	18825	6081.51	265625	6087.42
0.05	934036	65964	3048	171187	7854.14
0.1	878297	121703	1695.89	106153	7919.31
0.01	977580	22420	38485.1	912604	6748.61
0.05	908691	91309	24443.8	542293	8029.24
0.1	829440	170560	17746.7	349154	8395.84
0.01	981100	18900	7384.29	326858	7202.42
0.05	932034	67966	3581.51	208458	9410.49
0.1	874493	125507	1901.81	128857	9649.08
0.01	977620	22380	39018.9	1.05242e+06	6691.94
0.05	910091	89909	24013.4	674054	8863.23
0.1	832669	167331	16714.6	464758	10705.4
0.01	979539	20461	31836.5	1.71784e+06	7146.56
0.05	921223	78777	14294.8	1.04127e+06	9953.28
0.1	851894	148106	8248.3	626946	10998.7
0.01	977732	22268	38538.7	911980	6391.52
0.05	908605	91395	24362.5	541186	8079.41
0.1	829714	170286	17678.1	349544	8282.57
0.01	977452	22548	38571	916048	28761.5
0.05	908473	91527	24369.8	541909	35178.2
0.1	829712	170288	17728.7	349601	36502.8
0.01	586795	13205	37599	1.01873e+06	7156.09
0.05	546906	53094	22946.4	659808	9906.67
0.1	501102	98898	15885.5	456353	11143.1
0.01	981318	18682	7320.83	338001	7232.53
0.05	932615	67385	3410.26	215178	9515.55
0.1	875631	124369	1857.09	133490	9959.37
0.01	782266	17734	39956.9	1.50238e+06	7253.55
0.05	729300	70700	22277.6	969432	10419.1
0.1	668755	131245	14446	638422	11906
0.01	980993	19007	10201.9	502431	12272.3
0.05	930799	69201	4559.39	310976	15736.1
0.1	871539	128461	2271.34	187023	15129.1
0.01	978265	21735	12448.1	296446	12443.6
