0.05	975910	24090	805.374	24157.6	641.44
0.1	957401	42599	697.929	21360.7	740.37
0.01	989111	10889	414.732	12861.7	274.54
0.05	985199	14801	424.388	12491.2	294.59
0.1	979176	20824	426.497	12379	345.09
0.01	986750	13250	1096.66	37434.5	800.4
0.05	970121	29879	961.663	33898.2	1011.1
0.1	945129	54871	731.366	27635.8	1185.9
0.01	989861	10139	145.116	3402.24	92.93
0.05	989126	10874	147.056	3319.18	92.2
0.1	988055	11945	145.947	3246.77	99.5
0.01	986561	13439	1266.28	47570.5	1123.49
0.05	968138	31862	1047.38	41902.1	1402.72
0.1	941651	58349	758.815	33055.2	1549.73
0.01	989901	10099	117.117	1173.41	161.11
0.05	989665	10335	116.926	1148.07	161.98
0.1	988860	11140	117.645	1118.62	166.53
0.01	989954	10046	130.661	1561.08	116.19
0.05	989417	10583	131.563	1527.08	119.8
0.1	988533	11467	132.725	1500.68	109.68
0.01	987512	12488	939.117	34425.8	607.53
0.05	975275	24725	841.682	32231.6	716.35
0.1	956096	43904	676.068	27337.9	815.82
0.01	988800	11200	518.537	16784.5	359.85
0.05	983620	16380	516.47	16528.8	400.85
0.1	975068	24932	497.839	15777.2	449.2
0.01	989830	10170	113.772	1112.08	83.18
0.05	989362	10638	114.373	1084.69	83.76
0.1	988714	11286	114.763	1070.31	85.3
0.01	988854	11146	541.12	14582	358.09
0.05	982797	17203	551.983	14280.3	405.27
0.1	973811	26189	534.531	13744.4	453.71
0.01	988446	11554	601.724	24113.2	486.56
0.05	982272	17728	575.815	23500.9	553
0.1	971729	28271	515.528	21442	619.47
0.01	989774	10226	185.921	5005.63	127.57
0.05	988587	11413	188.231	4816.08	128.97
0.1	987061	12939	188.991	4818.08	133.17
0.01	987937	12063	784.247	26820.5	606.75
0.05	977462	22538	743.688	25339.8	725.54
0.1	961727	38273	632.463	22568.6	818.81
0.01	987298	12702	1011.09	38346.7	905.38
0.05	972747	27253	883.15	35030.6	1107.28
0.1	950988	49012	682.03	28737.7	1247.23
0.01	987426	12574	965.77	29870.7	724.41
0.05	973708	26292	887.727	27925.8	892.14
0.1	952870	47130	736.319	23833.4	1012.14
0.01	987429	12571	822.067	25403.3	1475.43
0.05	975624	24376	761.857	24215.7	1735.51
0.1	957209	42791	642.428	20854.6	1961.24
0.01	989902	10098	105.777	705.027	50.24
0.05	989536	10464	105.94	701.123	59.36
0.1	989040	10960	106.04	696.167	59.64
0.01	986805	13195	1030.14	34222.1	829.24
0.05	971273	28727	906.909	31290.8	996.51
0.1	947568	52432	708.527	25609.2	1124.89
0.01	987818	12182	837.611	27072.5	643.81
0.05	975856	24144	783.023	25614.3	778.94
0.1	958188	41812	655.511	22286.2	881.51
0.01	987044	12956	1025.57	34004.4	843.99
0.05	971555	28445	924.607	30934.3	1077.31
0.1	948649	51351	724.803	25756.7	1203.25
0.01	989129	10871	350.628	13127	254.03
0.05	986096	13904	355.962	12947.3	275.13
0.1	981671	18329	356.69	12756.3	289.15
0.01	989654	10346	285.564	8709.97	187.17
0.05	987577	12423	288.158	8574.25	194.18
0.1	984466	15534	296.155	8447.52	210.59
0.01	988063	11937	767.024	27685.5	492.38
0.05	977921	22079	712.172	26224.5	578.43
0.1	962929	37071	598.506	23195.7	657.78
0.01	987419	12581	902.184	28533.9	811.12
0.05	974947	25053	826.854	26556.2	960.42
0.1	955350	44650	691.672	22830.2	1099.04
0.01	989162	10838	441.158	17351.3	319.78
0.05	984851	15149	436.295	16951.3	352.35
0.1	978915	21085	409.586	16380	384.93
0.01	987941	12059	824.944	27851.1	627.42
0.05	976705	23295	781.282	26488.6	758.01
0.1	959111	40889	665.474	23322.6	878.8
0.01	989893	10107	116.992	1124.89	162.94
0.05	989424	10576	117.616	1093.84	164.44
0.1	988816	11184	117.92	1077.94	164.36
0.01	985908	14092	1413.22	53549.1	1500.18
0.05	965568	34432	1149.37	46271.2	1892.2
0.1	935678	64322	817.827	35385	2128.58
0.01	988786	11214	446.867	12733.1	326.64
0.05	984114	15886	452.889	12441.2	353.06
0.1	977163	22837	444.702	12022.3	383.67
0.01	990052	9948	103.223	610.848	56.21
0.05	989628	10372	102.94	612.733	56.09
0.1	988930	11070	102.889	612.111	56.01
0.01	989818	10182	105.831	701.307	143.33
0.05	989553	10447	105.811	696.306	142.74
0.1	989124	10876	105.862	698.96	142.8
0.01	989839	10161	106.213	706.215	56.64
0.05	989685	10315	105.733	701.365	56.43
0.1	989213	10787	106.048	699.032	56.72
0.01	986901	13099	1121.84	41989	2145.08
0.05	970711	29289	955.69	37634.8	2610.25
0.1	946911	53089	716.513	30427.3	2922.57
0.01	987114	12886	1036.31	36612.2	834.35
0.05	972103	27897	920.089	33513.2	1007.67
0.1	949408	50592	719.954	27669.7	1148.35
0.01	987197	12803	970.183	37797.2	1000
0.05	973959	26041	854.394	34490.7	1199.15
0.1	954102	45898	675.074	28669.6	1365.35
0.01	989878	10122	114.245	1249.87	63.35
0.05	989311	10689	114.271	1232.26	63.54
0.1	988698	11302	114.487	1190.88	63.79
0.01	989883	10117	103.094	609.272	55.26
0.05	989501	10499	103.086	613.527	56.01
0.1	988978	11022	102.968	611.127	51.1
0.01	989511	10489	306.721	9507.61	219.91
0.05	987038	12962	314.322	9276.62	233.89
0.1	983986	16014	319.827	9081.55	250.35
0.01	988700	11300	499.455	15234.3	364.63
0.05	983046	16954	493.91	14854.1	400.82
0.1	974780	25220	470.912	14242.3	445.79
0.01	986238	13762	1439.94	54330.4	1148.34
0.05	965949	34051	1141.96	46827.2	1443.84
0.1	936942	63058	803.712	35640.1	1604.93
0.01	988880	11120	541.225	14504.2	319.67
0.05	982591	17409	549.816	14131.3	362.92
0.1	973366	26634	537.747	13438	410.05
0.01	987651	12349	887.574	31304.3	715.96
0.05	975284	24716	799.036	29280.3	822.66
0.1	956899	43101	649.483	24843.6	933.61
0.01	989772	10228	157.015	3245.93	93.1
0.05	988978	11022	159.44	3118	94.08
0.1	988052	11948	162.907	3035.31	96.89
0.01	989777	10223	153.668	1737.6	92
0.05	989044	10956	155.599	1706.71	91.8
0.1	988068	11932	157.266	1676.79	93.25
0.01	989879	10121	110.886	1068.67	53.86
0.05	989516	10484	111.832	1041.2	54.42
0.1	988705	11295	111.743	1013.42	54.53
0.01	987352	12648	904.902	31688.3	903.54
0.05	974078	25922	814.385	29242.9	1093.66
0.1	954189	45811	655.493	24642.4	1239.67
0.01	987156	12844	977.2	32745.2	633.9
0.05	972322	27678	860.23	30142.7	769.1
0.1	950502	49498	677.49	24875.3	873.79
0.01	987433	12567	919.043	29966.6	1198.83
0.05	973848	26152	825.82	28290.7	1187.86
0.1	952387	47613	669.62	23569	1333.81
0.01	987137	12863	990.67	33991.2	1075.3
0.05	972538	27462	880.372	31258.9	1258.5
0.1	951102	48898	696.049	26245.3	1441.69
0.01	988881	11119	455.405	16457.2	342.24
0.05	984757	15243	464.804	16001.7	379.42
0.1	977764	22236	451.645	15514.8	430.37
0.01	987698	12302	799.406	28964.8	832.88
0.05	977001	22999	725.605	27186.6	993.24
0.1	959652	40348	607.566	23761.6	1306.74
0.01	987212	12788	1028.14	33715.8	868.67
0.05	972669	27331	942.922	31134.2	1065.72
0.1	950700	49300	756.612	26385.3	1241.81
0.01	989809	10191	108.612	784.8	60.15
0.05	989438	10562	108.928	780.091	58.51
0.1	988804	11196	108.912	778.392	59.06
0.01	989443	10557	332.953	8226.63	225.56
0.05	986304	13696	335.96	8058.25	248.68
0.1	982073	17927	337.419	7936.33	264.89
0.01	986826	13174	1092.43	38953.2	1106.46
0.05	970465	29535	942.918	34902.7	1363.65
0.1	946136	53864	717.596	28161.3	1540.74
0.01	989626	10374	243.29	6366.83	130.59
0.05	988128	11872	246.869	6124.89	137.11
0.1	985836	14164	254.187	6108.26	146.24
0.01	989919	10081	145.021	1480.31	92.79
0.05	988903	11097	145.881	1456.24	90.55
0.1	988280	11720	147.788	1428.22	102.11
0.01	987017	12983	1050.54	37369.2	804.59
0.05	971291	28709	918.83	34018.5	1002.84
0.1	947638	52362	701.728	27542.7	1132.28
0.01	989633	10367	225.318	3466.16	135.83
0.05	988485	11515	229.293	3379.91	140.4
0.1	986624	13376	234.935	3286.34	144.71
0.01	987704	12296	876.852	30668.5	795.16
0.05	975983	24017	811.5	28860.7	959.32
0.1	958451	41549	675.705	25114.5	1080.68
0.01	986080	13920	1412.02	52955.3	1248.98
0.05	965811	34189	1138.11	45711	1497.11
0.1	936945	63055	807.202	35090.3	1678.62
0.01	986953	13047	1124.29	42080	861.66
0.05	970419	29581	963.107	37873.7	1077.55
0.1	946234	53766	724.267	30452.8	1211.96
0.01	989302	10698	340.176	7351.99	436.04
0.05	986064	13936	348.143	7209.69	464.19
0.1	981941	18059	353.967	7103.88	496.85
0.01	988063	11937	734.059	23902.2	1061.14
0.05	978305	21695	697.038	22680.2	1226.49
0.1	963213	36787	601.473	20464.1	1386.73
0.01	988693	11307	578.41	16217.1	408.76
0.05	982200	17800	585.247	15981.5	465.92
0.1	972215	27785	571.601	15231.7	539.01
0.01	987820	12180	810.209	30788.1	643.1
0.05	976874	23126	744.931	29194.1	782.71
0.1	960696	39304	614.184	25262.6	879.72
0.01	986383	13617	1304.14	45986.4	2021.51
0.05	968259	31741	1091.19	41163.3	2503.47
0.1	941609	58391	799.079	32856.1	2828.63
0.01	987749	12251	855.906	27029.5	640.68
0.05	974786	25214	784.151	25361.5	770.86
0.1	955765	44235	647.92	21806.6	882.36
0.01	986930	13070	1006.22	37336.8	817.28
0.05	972340	27660	881.953	34180.1	994.79
0.1	950422	49578	669.625	27797.3	1112.83
0.01	987196	12804	1081.61	35117.4	1012.08
0.05	970983	29017	948.135	31656.5	1241.88
0.1	947138	52862	741.601	26271.4	1405.47
0.01	985947	14053	1607.69	62586.2	1365.66
0.05	964321	35679	1243.82	53261.8	1813.28
0.1	934382	65618	833.883	40063.2	2050.34
0.01	987297	12703	915.169	29006.9	792.62
0.05	974308	25692	850.051	26820.1	958.31
0.1	953672	46328	705.142	23061.9	1116.15
0.01	987148	12852	1065.73	38361.3	818.22
0.05	971834	28166	931.874	34830.1	998.05
0.1	949163	50837	720.889	28478.4	1139.82
0.01	988641	11359	551.828	16227.5	375.15
0.05	981574	18426	546.623	15730.9	431.31
0.1	971477	28523	514.319	14735.8	483.09
0.01	986946	13054	1105.75	36546	856.07
0.05	970934	29066	965.732	33394.4	1046.56
0.1	946156	53844	750.299	27244.4	1263.51
0.01	989714	10286	103.109	610.597	55.92
0.05	989521	10479	103.155	608.367	56.16
0.1	988859	11141	103.049	612.955	56.82
0.01	987050	12950	1009.1	32326.7	652.2
0.05	971993	28007	911.119	29384.5	820.52
0.1	948716	51284	726.02	24694.9	949.89
0.01	986803	13197	1134.76	43080.8	985.9
0.05	969743	30257	961.466	38763.5	1239.21
0.1	945640	54360	705.24	30906.2	1385.86
0.01	987849	12151	831.987	34303	595.7
0.05	977092	22908	752.446	32400	762.77
0.1	960981	39019	600.587	27845	855.83
0.01	987634	12366	860.326	26580	537.33
0.05	975181	24819	796.827	25269.7	609.95
0.1	956156	43844	677.284	21850.5	730.86
0.01	986689	13311	1300.69	47690.9	996.07
0.05	967933	32067	1075.2	42857.5	1264.94
0.1	940602	59398	777.67	33419.1	1443.84
0.01	989797	10203	173.806	5099.81	116.29
0.05	988712	11288	177.725	4941.82	118.53
0.1	987534	12466	181.33	4705.69	122.67
0.01	987332	12668	940.52	30818.4	1701.97
0.05	974110	25890	864.136	28874	2054.8
0.1	953694	46306	716.668	24722	2363.85
0.01	989832	10168	103.387	611.213	91.35
0.05	989605	10395	103.063	612.094	91.21
0.1	988894	11106	103.007	611.553	91.45
0.01	989799	10201	103.198	609.901	59.03
0.05	989625	10375	102.969	610.787	57.75
0.1	989079	10921	103.084	609.267	57.71
0.01	987626	12374	815.946	23045.3	593.23
0.05	975289	24711	770.718	21794.7	711.64
0.1	956261	43739	660.038	18999.2	802.59
0.01	986578	13422	1262.17	49302.2	1087.96
0.05	968344	31656	1042.89	43167	1402.55
0.1	942452	57548	746.913	33725.8	1537.07
0.01	989811	10189	144.297	1815.37	91.84
0.05	989215	10785	145.838	1780.97	95.57
0.1	988212	11788	147.038	1742.05	98.43
0.01	987025	12975	1053.06	34921.6	906.85
0.05	971223	28777	938.977	31646.2	1125.7
0.1	947682	52318	731.37	26132.6	1238.88
0.01	988731	11269	544.989	17720	515.03
0.05	982520	17480	542.14	17194.4	580.48
0.1	973310	26690	511.018	16263.6	641.69
0.01	989685	10315	206.445	5259.19	177.55
0.05	988562	11438	213.33	5082.56	186.79
0.1	986720	13280	222.82	4949.79	196.31
0.01	990019	9981	108.512	785.877	60.96
0.05	989519	10481	108.581	777.018	62.49
0.1	988899	11101	108.788	771.278	57.73
0.01	986783	13217	1063.86	37482.7	528.26
0.05	971354	28646	920.156	34090.2	641.59
0.1	948105	51895	711.773	27810.3	729.98
0.01	989599	10401	182.165	5461.32	127.66
0.05	988413	11587	183.147	5416.83	134.84
0.1	987137	12863	183.827	5346.04	134.19
0.01	989381	10619	298.574	7039.06	187.95
0.05	987491	12509	307.081	6891.96	198
0.1	984771	15229	318.806	6648.02	211.73
0.01	988690	11310	480.376	12778.8	372.62
0.05	983346	16654	485.956	12606.9	414.52
0.1	975473	24527	476.945	12055.4	457.25
0.01	987537	12463	811.236	27869.6	1483.8
0.05	975820	24180	751.753	25899.2	1747.3
0.1	958258	41742	613.676	22448.3	1953.48
0.01	987668	12332	864.457	26873.8	628.08
0.05	975946	24054	809.385	25496.4	761.11
0.1	956751	43249	695.011	22202.9	902.33
0.01	987930	12070	760.789	24688.9	541.55
0.05	977446	22554	723.737	23575.7	640.93
0.1	961117	38883	633.686	20935.3	738.14
0.01	986524	13476	1275.2	46757.8	2439
0.05	967588	32412	1051.75	41013	3046.74
0.1	939931	60069	758.554	32049.6	3417.3
0.01	987037	12963	992.676	35351.5	796.18
0.05	972323	27677	863.994	32177.3	976.93
0.1	950910	49090	670.943	26625.4	1090.14
0.01	988186	11814	687.191	21400.3	512.37
0.05	978690	21310	656.089	20649.6	597.48
0.1	964117	35883	580.385	18477.7	682.56
0.01	989737	10263	116.992	1167.79	133.75
0.05	989427	10573	117.234	1137.42	132.42
0.1	988573	11427	117.771	1131.21	134.13
0.01	986612	13388	1206.03	44186.1	2303.84
0.05	969309	30691	1014.49	39943.4	2862.96
0.1	944746	55254	752.73	31764.7	3177.88
0.01	987356	12644	972.759	33166	1449.61
0.05	972480	27520	881.719	30361.3	1782.84
0.1	950310	49690	697.54	25186.7	2017.32
0.01	987104	12896	953.22	30766.6	736.57
0.05	973130	26870	875.517	28335.3	890.61
0.1	951260	48740	707.447	23864	1014.64
0.01	986316	13684	1351.99	47223.1	1054.64
0.05	966858	33142	1127.52	41685.6	1375.1
0.1	938799	61201	819.674	32634.1	1567.95
0.01	989870	10130	103.158	607.791	54.41
0.05	989449	10551	103.051	612.45	54.5
0.1	989139	10861	103.041	613.911	54.87
0.01	990010	9990	108.793	785.962	67.7
0.05	989252	10748	109.027	775.31	67.72
0.1	988779	11221	109.038	773.644	66.02
0.01	989765	10235	103.24	608.006	57.87
0.05	989543	10457	103.168	612.782	57.98
0.1	988945	11055	103.177	608.539	57.92
0.01	987396	12604	964.485	31036.7	1405.37
0.05	973510	26490	880.287	28751.4	1689.31
0.1	952135	47865	721.303	24420	1941.61
0.01	989981	10019	105.659	707.539	59.87
0.05	989308	10692	106.092	700.805	61.36
0.1	989283	10717	105.894	692.485	59.94
0.01	989908	10092	135.71	1911.53	161.58
0.05	989374	10626	137.172	1842.78	161.9
0.1	988562	11438	138.948	1775.7	164.75
0.01	987736	12264	866.677	30560.7	652.99
0.05	976317	23683	808.368	28917.8	788.03
0.1	958540	41460	667.577	25129.7	927.65
0.01	987636	12364	899.667	30689.3	677.63
0.05	974995	25005	826.344	29129	802.13
0.1	955493	44507	674.337	24732.5	958.16
0.01	988085	11915	693.804	24384.3	1261.29
0.05	980115	19885	662.916	23394.2	1436.91
0.1	967541	32459	587.289	21591.8	1643.05
0.01	989824	10176	103.366	610.974	58.87
0.05	989625	10375	103.054	608.351	58.25
0.1	988927	11073	103.126	616.449	58.28
0.01	989921	10079	108.602	781.286	63.72
0.05	989578	10422	108.727	785.258	62.69
0.1	988951	11049	109.049	772.428	62.42
0.01	986351	13649	1324.24	51851.2	1156.7
0.05	966999	33001	1062.92	44763.3	1437.66
0.1	939007	60993	757.73	34508.4	1596.79
0.01	988185	11815	666.823	20906.2	1168.49
0.05	979647	20353	640.788	20285.6	1340.96
0.1	966875	33125	584.132	18588.6	1529.72
0.01	989734	10266	125.322	1822.39	74.27
0.05	989421	10579	125.418	1779.81	74.59
0.1	988655	11345	127.317	1760.91	76.33
0.01	990033	9967	108.653	789.355	56.54
0.05	989464	10536	108.886	780.248	56.41
0.1	988743	11257	108.78	772.74	57.46
0.01	987046	12954	1071.99	35647	601.09
0.05	971287	28713	956.01	32520.5	822.6
0.1	947873	52127	744.446	26908.2	980.6
0.01	989889	10111	114.193	921.494	74.4
0.05	989368	10632	114.411	906.092	75.5
0.1	988727	11273	114.755	899.721	76.02
0.01	989758	10242	105.745	704.522	74.94
0.05	989582	10418	105.808	705.209	74.87
0.1	988888	11112	106.24	694.444	76.25
0.01	988961	11039	438.624	11063	709.58
0.05	984623	15377	448.346	10711	774.43
0.1	978154	21846	450.445	10405.8	855.22
0.01	987737	12263	834.964	25671.3	578.31
0.05	975380	24620	773.096	24361	704.21
0.1	956525	43475	654.499	21031.6	802.74
0.01	989896	10104	151.053	2729.27	90.81
0.05	989012	10988	154.061	2647.76	94.57
0.1	988212	11788	156.947	2532.18	96.15
0.01	986337	13663	1392.03	53495.9	2205.54
0.05	966420	33580	1099	46482	2754.85
0.1	937772	62228	773.342	35257.9	3065.38
0.01	989892	10108	103.265	611.523	114.21
0.05	989410	10590	103.24	610.682	112.6
0.1	989077	10923	102.989	610.726	114.04
0.01	989707	10293	195.42	5814.13	322.41
0.05	988488	11512	198.198	5704.76	333.13
0.1	986471	13529	203.411	5600.22	352.97
0.01	987273	12727	1031.36	34661.5	882.68
0.05	972108	27892	900.729	31862.1	1069.28
0.1	949383	50617	711.542	26184	1253.72
0.01	989876	10124	102.97	613.319	65.06
0.05	989621	10379	102.962	611.748	65.14
0.1	989172	10828	103.302	611.739	64.79
0.01	987577	12423	918.055	28930.8	1625.05
0.05	973957	26043	841.087	26869.7	1969.05
0.1	953678	46322	693.191	23066.7	2235.28
0.01	989811	10189	121.215	1679.08	174.83
0.05	989410	10590	122.01	1637.16	176.87
0.1	988659	11341	122.579	1623.4	180.15
0.01	989545	10455	279.249	6575	362.08
0.05	987729	12271	286.438	6445.01	379.84
0.1	985290	14710	294.446	6341.88	403.07
0.01	989982	10018	103.162	610.115	57.92
0.05	989422	10578	103.145	608.396	58.37
0.1	989051	10949	102.845	613.15	58.46
0.01	989726	10274	103.031	611.923	112.54
0.05	989470	10530	102.962	615.138	113.33
0.1	988981	11019	103.202	611.345	113.87
0.01	989685	10315	138.763	2109.3	166.66
0.05	989332	10668	139.791	2059.47	167.72
0.1	988292	11708	141.814	2024.77	170.9
0.01	987294	12706	977.195	35112.6	890.79
0.05	973397	26603	858.604	32388.9	1072.07
0.1	951854	48146	672.83	26904.8	1235.2
0.01	989893	10107	148.822	3254.79	92.39
0.05	989147	10853	151.17	3221.53	95.99
0.1	987970	12030	153.114	3108.18	103.74
0.01	987844	12156	839.716	28666.1	641.16
0.05	977091	22909	796.387	27182.3	776.64
0.1	960553	39447	686.917	24207.4	887.99
0.01	989530	10470	122.334	1274.39	78.78
0.05	987462	12538	121.625	1266.44	77.1
0.1	984901	15099	120.66	1260.12	77.88
0.01	988723	11277	207.297	3291.84	142.22
0.05	982785	17215	206.071	3217.61	152.28
0.1	973194	26806	199.195	3098.92	164.58
0.01	989479	10521	125.841	1350.9	76.63
