ID,PositionX,PositionY,PositionZ
5627,1764.24,8372.15,21.91908626372846
5777,1655.61,2582.22,21.92061691473556
21161,1728.57,10558.0,21.92663770297208
12986,1654.38,566.451,21.938788133652533
19652,1717.87,10352.9,21.943602545601767
19599,1700.28,10193.2,21.946248898769667
27143,2082.35,13105.1,21.946651061169412
21727,1728.12,11229.7,21.94978685757166
25509,2785.92,12739.9,21.966494006237507
7593,1690.15,1469.34,21.967416673198482
21182,1936.01,10551.6,21.969190077991975
287,1638.17,5599.7,21.97424952568234
9514,1706.09,9224.72,21.975267049388993
7614,1382.49,1728.45,21.976379190761303
7600,1875.91,1480.95,21.98537192827254
20653,1869.17,10437.5,21.987278578127118
16550,1766.83,9756.13,21.99098866925927
9481,1669.7,9122.3,21.992743522768524
23525,1802.21,11891.1,21.995604465678035
151,1784.9,4562.92,22.00051014784914
3978,1709.2,1988.25,22.00316774577514
5557,1662.92,7349.37,22.00372070326933
390,1817.18,6326.46,22.02394857027893
25505,2531.71,12722.0,22.026213753324924
28228,2909.42,13599.3,22.03017005767346
1320,1484.23,6417.2,22.032130813772376
9673,1735.94,1733.76,22.034473651066424
19008,1782.04,10129.3,22.038403911959254
26561,2680.09,13072.4,22.048733226716422
7334,1785.35,8122.28,22.050058857409052
5693,1702.62,1653.48,22.051368281137933
26523,2341.47,13068.7,22.053251949411596
23520,1972.57,11815.3,22.053355380993175
27705,2763.83,13424.0,22.061769242433368
1010,1814.83,5637.0,22.066908047562357
21714,1953.44,11050.1,22.084796538680393
21697,1839.39,11125.6,22.098949952160485
24937,2185.38,12089.4,22.099650986443795
293,1832.05,5554.01,22.10581719944731
5556,1639.0,7316.17,22.113740894414217
90,1667.5,4081.1,22.113789249207066
28221,2806.73,13563.2,22.116238107369938
21694,1913.04,10998.9,22.117318040089703
20634,1714.3,10440.2,22.118530901580357
539,1764.33,3956.99,22.11890380342012
246,1791.84,5174.39,22.11936610093452
22137,1702.31,10797.5,22.130811290745005
359,1549.2,6024.23,22.13154768978595
7680,1677.77,2123.46,22.137351632789162
21165,1811.48,10537.7,22.13824383015801
9073,1753.5,7822.29,22.14043055525247
5470,1531.42,7228.19,22.15091653861593
11395,1800.47,1031.79,22.151607557290614
19576,1821.07,10029.0,22.155257207881437
20137,1749.15,10397.2,22.160726889453368
15507,1790.93,9579.51,22.17197078905877
1498,1771.32,3522.82,22.18563636480169
24283,2207.6,11954.4,22.185875059491398
20672,1888.72,10473.8,22.19344460061925
9761,1692.38,2200.14,22.201684861081084
7309,1530.85,7990.84,22.20842037829508
21169,1866.31,10528.5,22.216268638849975
67,1728.24,3918.38,22.231028464456614
196,1565.27,5034.81,22.231459959533133
2369,1547.23,6655.72,22.24359914902103
16561,1807.5,9757.42,22.244603063966487
9672,1625.04,1706.82,22.244681487964858
126,1743.42,4494.66,22.252217770259175
14273,1668.05,9611.45,22.277803518174785
12936,1625.91,272.885,22.280537023865634
21731,1825.13,11220.0,22.282629729112216
1188,1624.08,6173.99,22.292477473712736
184,1753.62,4817.78,22.30652494053293
4017,1700.48,2539.21,22.325914996945297
297,1892.9,5487.73,22.33856175496963
11342,1661.78,726.832,22.343920205378904
2446,1802.76,6781.52,22.357312243249357
5610,1774.16,8182.1,22.361659138593804
302,1525.41,5748.24,22.361795434927288
21740,1813.35,11248.6,22.37240062807543
9598,1346.01,1190.67,22.375313292348483
18245,1592.11,9919.11,22.37783660077405
5696,1830.9,1615.75,22.383552818954563
1499,1774.5,3386.37,22.387221441643998
267,1721.3,5463.66,22.387263285005314
27176,2757.11,13370.9,22.38892866843599
25878,2255.31,12332.1,22.394236476599364
7259,1546.86,7644.56,22.398469869675424
7597,1865.94,1574.07,22.403653690257396
286,1750.43,5572.32,22.404574085206168
5600,1731.77,8158.94,22.407705860552674
9722,1711.24,2069.62,22.419543251237425
5629,1664.81,8387.48,22.44465124579815
20652,1855.07,10434.8,22.445294498510943
889,1575.74,5308.78,22.455890923716623
21684,1936.05,10922.2,22.467689082075925
22824,1779.96,11551.2,22.488859657995064
4048,1842.26,2657.65,22.497686764583676
2428,1773.45,6624.21,22.523341492435744
2619,1626.95,3088.13,22.529059441138582
17480,1785.61,9950.46,22.540865001643436
22826,1823.05,11564.5,22.54172108773835
9780,1770.37,2241.12,22.543038819203655
9617,1340.18,1329.48,22.550222426078342
159,1618.28,4718.62,22.555621168058753
3854,1794.46,6903.03,22.558703679109893
18264,1850.97,9978.52,22.56405434649552
1484,1756.76,3499.71,22.575065538326825
5548,1731.58,7260.68,22.57595464948245
7672,1792.09,2110.19,22.58015456304654
24950,2244.53,12243.6,22.5813610731516
14262,1633.86,9379.91,22.588035613613233
11253,1609.72,9286.64,22.596944219792068
2466,1699.23,6990.09,22.6134669662056
805,1815.16,4972.45,22.61512666613428
21723,1952.58,11094.7,22.619673202590928
21683,1884.26,10858.4,22.623909372932204
2370,1421.55,6698.65,22.631997791544133
7253,1703.87,7592.87,22.633256968684123
5753,1773.84,2308.67,22.63535462674559
124,1747.32,4483.35,22.636709520802583
20644,1720.85,10469.3,22.645160898642462
20643,1630.97,10467.2,22.652860608267822
483,1773.31,3424.78,22.652866462112605
5780,1857.76,2539.35,22.667477028372623
25979,2633.35,12936.9,22.670597741273415
5788,1883.85,2580.2,22.6843436185976
19661,1768.39,10283.2,22.69475582687392
5650,1783.48,8530.65,22.699648696177334
17450,1590.97,9810.07,22.699802088782086
2639,1801.83,3055.54,22.70077344698133
7554,1731.65,804.066,22.715054620852506
2467,1619.78,6903.87,22.724909673671892
12907,1620.75,133.887,22.728551251923026
4085,1787.78,2928.77,22.73200493081598
4064,1734.84,2870.43,22.733385459045913
5703,1491.46,1862.05,22.735340446123164
541,1757.37,3965.76,22.736620081554587
301,1458.16,5686.38,22.742343505284
756,1801.2,4865.78,22.747187250946368
2599,1841.95,2959.98,22.757230068568845
29185,2658.01,13926.3,22.765087351501858
22829,1836.24,11596.2,22.775599349667935
2458,1503.64,6995.11,22.798157891706403
544,1620.51,4009.19,22.818620816962657
18207,1638.46,9864.47,22.824982378770006
20158,1879.22,10367.4,22.829381960946176
19561,1709.39,10066.2,22.831882609878935
29617,2742.25,13865.6,22.850763214874455
5619,1512.92,8326.62,22.875569670551165
329,1812.4,5678.56,22.886451248500943
9051,1558.39,7870.95,22.891792346658914
9534,1701.87,459.712,22.905479619124858
25481,2136.82,12622.5,22.91719706046576
7596,1851.22,1551.68,22.922855867764117
5620,1475.61,8342.83,22.940172603525774
268,1614.43,5299.85,22.94333099472884
19664,1866.5,10294.4,22.954891825852346
2433,1370.01,6725.74,22.96727056331418
5544,1475.06,7348.84,22.968146189830765
23497,1835.22,11614.3,22.971852596988388
7281,1556.22,7863.8,22.98716139310452
29195,2595.47,13958.1,23.004327728002743
2436,1545.73,6853.61,23.01047446183259
27691,3042.83,13250.0,23.024816981868337
5792,1569.74,2732.61,23.026100371509923
2581,1758.98,2829.69,23.026114590830513
20161,1805.41,10396.7,23.034333706997614
520,1842.78,3751.2,23.034931860887273
323,1830.2,5795.55,23.04242766489861
23485,1751.35,11612.7,23.050336647662313
1481,1668.7,3387.77,23.063830857856377
333,1544.35,5856.85,23.066283999685368
7172,1715.28,7407.39,23.070421068821272
5540,1551.21,7391.57,23.074063496181385
29197,2548.62,13993.6,23.080516022530123
24931,2013.05,12073.6,23.083993595139056
256,1548.38,5304.51,23.088826506206114
21261,1854.82,11132.9,23.095413338494712
161,1723.91,4767.85,23.115305092985455
21738,1781.62,11204.2,23.120951816353433
7677,1730.81,2260.88,23.121694215383986
5550,1673.65,7293.73,23.122867153089413
11343,1702.76,738.5360000000001,23.13595490037993
9541,1706.78,685.059,23.1407550681265
11252,1611.42,9267.46,23.142766459756942
278,1805.48,5363.65,23.15230848665103
25482,2217.21,12625.6,23.157915330158758
570,1693.31,4075.77,23.16021633861635
20160,1776.09,10393.6,23.161147599866958
125,1611.53,4436.74,23.162837815613607
25898,2058.89,12422.1,23.163784555693642
7514,1711.22,8759.14,23.164956642847013
21732,1816.8,11223.9,23.16514672045837
25478,2552.13,12467.5,23.17030276628924
2642,1839.89,3026.1,23.175734927429218
18950,1649.61,10015.6,23.192861401970042
5539,1561.06,7379.42,23.19736801968548
804,1805.6,4968.47,23.200245978260387
21154,1729.97,10543.2,23.200248170687985
328,1798.85,5666.01,23.214980800886988
5640,1545.77,8583.44,23.220277338297553
24285,2243.13,11957.3,23.229781320302557
20162,1839.42,10396.2,23.234161659397763
1483,1697.33,3466.75,23.241876656887218
24269,2039.02,11917.4,23.24308068078264
20673,1891.98,10479.5,23.24445496448569
21693,1935.36,10995.3,23.24981773189059
5601,1722.53,8204.68,23.28024243124813
19598,1704.85,10177.5,23.290912177051577
2655,1614.38,3214.11,23.2948304404916
782,1617.65,5029.88,23.297276936924536
5699,1497.46,1815.18,23.305197606871417
7570,1787.99,995.794,23.32646077941971
903,1636.4,5306.29,23.326468373620063
15459,1532.89,9523.71,23.330041478191255
13065,1536.47,1096.74,23.34837580759865
5602,1708.49,8231.32,23.353253702413387
24256,2019.39,11672.1,23.367948663378073
7227,1675.67,7466.98,23.369079824393843
28721,2264.46,13616.8,23.378593433894572
1084,1473.35,5940.21,23.384398451259724
26485,2499.52,12866.8,23.389381646433264
598,1552.14,4331.08,23.40035948183973
11251,1666.2,9265.0,23.404920015883185
3999,1829.98,2429.78,23.415008170283333
21702,1880.56,11024.2,23.418293260644298
19615,1807.79,10117.0,23.437170539675982
5611,1791.39,8193.45,23.445317365454052
5751,1835.69,2331.15,23.455182251268
325,1817.75,5715.68,23.457115242266624
21228,1860.6,11105.0,23.461667308123214
25503,2358.18,12756.1,23.47927544538491
2429,1779.11,6705.83,23.490282052624984
21262,1867.79,11134.3,23.504607428700346
1345,1824.38,6406.79,23.512560614736866
9754,1655.45,2234.59,23.519416411322357
9549,1717.97,802.43,23.52382337604855
11257,1707.92,9268.37,23.529928424591528
2454,1935.33,6810.99,23.537866161652914
9548,1728.45,813.289,23.538281439157757
19620,1841.02,10227.6,23.552710820174923
3856,1777.65,6945.15,23.556454122795913
1485,1711.79,3502.41,23.562100032792944
11323,1534.94,624.739,23.565528318004567
21664,1767.89,10607.9,23.56742366447152
20642,1764.72,10456.0,23.57040933862743
3872,1569.06,7180.79,23.577028482051908
27139,1957.66,13084.8,23.600161352040168
5704,1515.51,1896.23,23.60137805862786
9763,1656.01,2229.16,23.60309177291875
5553,1609.89,7400.5,23.604322666814905
361,1508.47,6062.47,23.61950263350413
5708,1839.27,1819.55,23.62697349158564
5641,1477.71,8596.07,23.63972135662632
7302,1486.06,8023.4,23.646413572609486
20600,1642.53,10420.1,23.677152242587983
9471,1879.11,8943.85,23.687120025284944
2620,1731.95,3091.83,23.70685311419295
3814,1631.94,6912.22,23.708702665607518
18944,1620.02,10017.1,23.716269765578044
7173,1640.26,7409.94,23.725131535689982
12941,1610.01,225.175,23.729989274160076
23526,1787.62,11871.4,23.731616176426552
25474,2445.48,12467.0,23.73429741659808
7310,1485.58,7994.73,23.73584700268377
715,1589.89,4934.08,23.736832141779356
7319,1686.78,8050.93,23.737302274943662
9729,1616.5,2087.64,23.74715374193649
712,1547.44,4820.19,23.754875105707054
1517,1752.84,3637.33,23.77008218968475
21659,1793.21,10630.2,23.77095018551098
199,1721.93,5108.77,23.772334422461462
204,1694.93,4987.43,23.77742950084062
2624,1747.8,3046.02,23.784242476977436
1083,1574.06,5931.3,23.794508845476955
27676,2162.73,13269.2,23.8009221323928
243,1593.48,5268.0,23.804382983279012
818,1579.08,5282.66,23.828851791084737
24259,1799.26,11925.6,23.840324752894695
2469,1635.81,6936.01,23.856638218537785
11381,1693.88,1020.75,23.86253156769675
15499,1660.19,9569.22,23.86473642085009
7318,1753.78,8014.27,23.866963354768913
7690,1793.26,2256.62,23.874173938805356
1082,1481.27,5929.44,23.877664870110863
7679,1630.69,2262.9,23.902534858465287
20651,1787.84,10431.8,23.91367986714445
5631,1603.04,8318.32,23.916932639319924
9451,1589.67,8948.75,23.927926691306233
28739,3013.78,13619.0,23.940961716948053
17459,1690.5,9852.63,23.94584757266944
1467,1644.18,3311.78,23.946134127299366
2551,1604.53,2793.58,23.946589602780048
21689,1153.28,10988.6,23.950265518148896
20661,1812.51,10465.8,23.956678104834737
711,1576.94,4812.66,23.96617468753515
14260,1705.91,9365.78,23.96994036248497
1349,1784.39,6471.39,23.979573178370785
19592,1672.1,10139.1,23.98249865964354
19623,1838.98,10151.0,23.991435981609673
9483,1653.09,9142.6,23.99446167478173
5597,1713.03,8222.03,24.0048293301072
990,1691.52,5635.96,24.010789387771645
21710,1905.86,11067.3,24.01441019992599
25428,2066.09,12134.4,24.014416013165924
11399,1781.74,1038.45,24.01856930172951
21761,2083.54,11311.2,24.020340673528484
5623,1585.18,8306.92,24.02933101451016
1346,1809.56,6427.21,24.048187957868347
18253,1711.15,9956.45,24.05372492559265
535,1611.62,3893.17,24.06677102636476
3891,1821.8,7180.99,24.069069610235054
7604,1903.63,1487.15,24.074542807232046
11305,1675.65,407.05199999999996,24.07705383582234
28691,2775.01,13558.6,24.077092804805577
19667,1823.14,10370.2,24.08855425074971
7519,1563.61,8852.95,24.093452331988356
2417,1800.8,6703.29,24.09440813352562
24257,2100.1,11797.3,24.09530628443578
613,1640.11,4340.36,24.104468605380863
5618,1533.6,8367.67,24.1055066946222
3971,1617.43,1931.41,24.11022240108862
9517,1751.36,9203.37,24.111104534856306
937,1831.57,5429.97,24.129529172722908
14261,1637.84,9373.39,24.132347134228095
553,1759.34,4026.52,24.15400966431546
28224,2899.38,13550.2,24.15653333345601
23484,1667.18,11610.2,24.161571142918703
1489,1734.83,3377.95,24.16801752677102
7592,1709.82,1583.8,24.168589851983178
9454,1629.62,8926.49,24.175734656520753
21260,1919.25,11127.6,24.191649357934654
9482,1675.23,9130.12,24.199543255893587
7603,1828.44,1467.06,24.204128448137944
25437,2190.14,12148.6,24.204530155940823
25484,2472.29,12583.8,24.205363130850973
28223,2833.95,13544.4,24.213822534786523
21724,1377.11,11140.5,24.220697086560325
3979,1634.19,1969.41,24.223386747752915
961,1536.18,5652.64,24.226832028322175
376,1803.12,6051.66,24.230957961914605
540,1690.15,3966.41,24.245593058094364
20136,1754.32,10382.5,24.25123469917804
2450,1793.04,6838.58,24.26150563527792
388,1809.34,6289.25,24.26256898496677
5775,1678.34,2564.54,24.264162709666746
645,1729.21,4558.46,24.27216480948982
27148,2461.65,13079.6,24.276463515409375
20142,1724.17,10384.7,24.288382203149858
25436,2195.57,12119.7,24.295959094832522
18208,1603.99,9883.45,24.304114379515017
27641,2053.29,13159.4,24.317087783144014
21711,1956.14,10979.9,24.319473510157945
7507,1541.15,8773.42,24.321892113065232
9660,1332.52,1706.48,24.33363883398309
1444,1726.64,3134.83,24.34130804277635
7492,1786.06,8522.8,24.352529543202714
19597,1660.36,10125.1,24.352715861088132
21709,1919.54,10953.2,24.360493377228618
716,1543.12,4915.22,24.377460410370347
554,1730.74,4033.5,24.402021798844643
2426,1811.54,6612.26,24.408998500581205
612,1618.19,4311.53,24.409364905399578
5559,1642.79,7385.17,24.413160565349017
14251,1492.76,9413.64,24.419834716160167
571,1657.25,4094.3,24.42088442026059
5734,1676.18,2436.91,24.42866971234854
16511,1764.55,9712.21,24.430352734476354
9439,1526.79,8859.59,24.439065790078015
519,1797.29,3872.75,24.443716803207543
7256,1770.79,7461.61,24.460286356041212
15493,1552.18,9690.51,24.46190033181443
22263,2097.33,11396.0,24.47057731561683
24248,1783.27,11811.7,24.476983312976774
21713,1961.51,11121.1,24.47707486530035
22115,1821.96,10735.5,24.49841583373422
7210,1549.58,7440.25,24.50231783254305
5765,1709.26,2494.48,24.522037833018608
21263,1864.2,11146.7,24.52254087532321
21627,1778.73,10562.2,24.53548293335225
21763,1965.14,11349.9,24.548711034821288
23535,2067.32,11899.0,24.556083960324894
18945,1747.85,10044.0,24.561775583713974
383,1763.79,6293.89,24.5803512753272
3813,1598.04,6905.85,24.58057357012217
20636,1747.51,10438.3,24.59591850676089
786,1594.46,4951.23,24.60419962902896
109,1736.1,4250.56,24.60422319837013
17457,1676.06,9832.23,24.608383461596226
11255,1647.18,9259.44,24.614180527307276
23548,2194.72,11903.8,24.614502132178657
5791,883.898,2714.79,24.615948794741158
350,1796.58,5992.66,24.619704556769975
24243,1747.19,11698.4,24.624581916953304
7280,1582.75,7796.66,24.625292891546028
734,1608.68,4825.73,24.626037488345112
1576,1777.03,3773.31,24.629369224159596
19651,1755.1,10274.5,24.632837117692507
9781,1827.65,2168.67,24.635426463967754
18951,1745.7,10022.7,24.639570307900833
58,1645.51,3866.78,24.641854967958235
1443,1674.26,3124.68,24.64647728564341
623,1783.7,4307.65,24.646607237597355
2437,1424.44,6715.47,24.655599122900814
15487,1573.81,9599.82,24.655746128560885
9736,1595.98,2098.34,24.65627064942238
355,1801.68,5972.45,24.66357498126187
737,1724.22,4936.85,24.664123565388742
19624,1839.78,10196.6,24.66630270677754
2601,1816.79,2834.23,24.68174123836606
9480,1671.36,9081.12,24.68608898560213
11259,1741.99,9277.17,24.68898697135339
7314,1666.03,8111.74,24.707801390175863
5652,1525.82,8694.55,24.71369785774634
371,1734.24,6126.37,24.71892223172057
14265,1718.79,9375.6,24.723657862238063
508,1684.77,3878.46,24.72946602113676
5645,1537.68,8553.73,24.734109413011943
9616,1349.81,1333.6,24.735671312743538
19629,1808.66,10188.7,24.75571624025875
3890,1817.57,7167.19,24.758645497907796
5604,1742.2,8167.64,24.760135210566816
4086,1810.25,2947.22,24.760744298668047
21701,1900.56,11013.3,24.764213865110975
19595,1757.56,10086.3,24.770260161714155
313,1756.95,5733.18,24.775884159551833
973,1632.87,5540.41,24.778111868485418
7520,1654.63,8832.16,24.790053266180564
22104,1678.61,10737.7,24.79237432814537
22806,1992.14,11419.4,24.798638417223863
15486,1547.53,9596.53,24.806443556756935
17456,1724.56,9822.59,24.816036292570963
9783,1774.3,2195.73,24.826984533435006
15485,1550.84,9589.66,24.831701465753547
26486,2538.09,12881.6,24.833080297468015
22138,1656.09,10774.7,24.833862544281356
592,1778.59,4080.63,24.845236759436244
1335,1604.73,6532.12,24.84807182105193
9401,1671.41,8827.98,24.852477051020177
5633,1782.45,8415.04,24.855604586885594
9124,1468.9,7974.89,24.859690153033274
1515,1710.72,3628.67,24.868129020809544
21646,1762.84,10612.8,24.873235414503515
15501,1753.17,9550.85,24.876855055336105
7720,1728.11,2302.99,24.87851063342893
29145,2710.34,13746.1,24.884513448312827
16563,1796.58,9780.1,24.88864164350586
7375,1758.13,8187.88,24.898896943764655
25912,2316.91,12395.9,24.90134987535965
25903,2279.16,12370.7,24.904263114021994
20599,1644.09,10412.0,24.904908351557136
7509,1764.05,8741.71,24.931774062326127
7386,1796.57,8133.86,24.932452631941235
21180,1877.78,10521.9,24.941357327611446
63,1772.16,3882.46,24.942257991935104
22251,1814.31,11394.3,24.94549178871811
7260,1516.53,7686.62,24.94670096582357
18956,1787.79,9959.23,24.970144942987265
28726,2351.83,13640.2,24.971621804477255
17470,1800.53,9757.0,24.9733451308335
7266,1690.13,7613.85,24.97434886769095
29119,2459.14,13719.7,24.97546131600909
1132,1780.9,5887.34,24.975539932264834
526,1794.61,3811.33,24.978209799313838
29170,2555.4,13915.5,24.98244902900893
20141,1765.74,10311.3,24.98527999485535
1225,1532.68,6195.84,24.989213648561115
21698,1872.88,10989.5,24.989808587848177
9662,1377.6,1738.69,24.999915331220798
370,1751.31,6122.04,25.01703623179905
20166,1844.31,10362.7,25.02364659210941
2626,1756.62,3096.41,25.033222026345314
22144,1861.37,10834.0,25.035971281317398
20175,1913.21,10401.3,25.042860818301712
1352,1424.67,6541.95,25.043052335742964
21673,1252.92,10932.5,25.04314410662793
13068,1705.4,1074.18,25.055714185547497
12904,1549.06,107.14,25.06152879024325
9529,1482.9,380.281,25.06329027252868
1087,1498.18,5925.18,25.063425683498526
5636,1527.21,8478.83,25.079513815455787
698,1842.29,4633.49,25.088984232456035
7226,1668.79,7466.6,25.08987993260954
578,1664.63,4203.7,25.09655169879133
7322,1675.09,8023.53,25.108046114040675
9735,1598.12,2084.52,25.109330074316876
944,1781.26,5429.03,25.111984787445053
9460,1643.86,8939.5,25.114870588238166
569,1651.94,4075.67,25.11829391192262
572,1724.99,4095.07,25.11916989728806
1106,1727.34,5870.2,25.123557854435106
1495,1693.24,3487.13,25.13211288413459
70,1756.83,3922.7,25.133100618099903
71,1716.23,3950.09,25.140771759514145
1478,1680.86,3371.01,25.15117921902655
24250,1774.57,11671.5,25.160964051284516
25489,2507.88,12563.1,25.182884651668964
7219,1556.56,7577.49,25.18845136180987
398,1689.2,6366.49,25.193260454464294
28208,2725.06,13541.2,25.19490010757213
781,1737.56,5026.61,25.195200830804062
9618,1328.8,1340.39,25.20522399131087
144,1793.84,4430.66,25.205373547845166
11453,1872.48,1396.58,25.209547533211097
7653,1728.01,2046.66,25.209621561203395
7650,1647.23,2026.95,25.212391400202666
11394,1769.97,1024.84,25.21897689394636
991,1659.16,5650.38,25.21928837553335
310,1749.47,5769.76,25.2381567370652
2613,1728.67,3106.67,25.24360037858039
703,1818.09,4742.79,25.2536017622232
20632,1620.42,10425.4,25.256281759135174
11349,1685.45,752.929,25.25802723899088
24927,1835.73,12066.6,25.261638057900274
7619,1611.86,1654.6,25.264991584978045
22807,2111.45,11453.5,25.26563476968944
3970,1721.44,1928.2,25.270096009121726
2657,1677.62,3260.77,25.271944067113736
19621,1777.19,10113.7,25.273108543566654
5471,1578.18,7230.92,25.279024446158203
3882,1725.17,7158.61,25.281394302338878
2625,1755.86,3073.74,25.282877141223068
399,1738.77,6381.19,25.285181129949475
5646,1657.03,8638.6,25.303183610947027
25490,2544.05,12650.2,25.30562248962748
20660,1790.12,10442.3,25.306868592132794
389,1777.51,6293.93,25.307142936397067
26546,2777.98,12910.4,25.324781732466814
25492,2490.59,12645.1,25.344179095595667
21153,1710.06,10538.9,25.34448550585346
20156,1867.98,10308.4,25.359206484989283
115,1709.74,4282.93,25.35985386650648
9771,1761.0,2181.54,25.367714064775992
2622,1739.99,3034.31,25.37188589322182
7270,1764.39,7718.24,25.39118614439243
182,1725.72,4784.84,25.391953799827338
27177,2825.11,13397.6,25.392900886207887
1584,1796.67,3780.45,25.394485778016247
7628,1847.21,1602.26,25.39877591283487
14245,1253.54,9367.92,25.399441551392325
1353,1499.95,6551.21,25.4028095708785
17458,1706.91,9844.61,25.419463083571785
9772,1702.98,2203.41,25.420007215923672
9459,1620.02,8911.98,25.439547450185966
14329,1559.84,199.752,25.44954349723615
18925,1759.24,9961.95,25.457498558445856
2643,1810.49,3065.64,25.457635721637487
1522,1744.46,3537.09,25.45910600059971
2615,1743.67,3167.83,25.47592690702836
4023,1799.26,2628.15,25.48295152295818
3964,1537.44,1910.87,25.487899070839273
21742,1859.96,11214.5,25.492284639735782
5538,1548.41,7366.32,25.493318135158066
19553,1624.21,10041.9,25.497871310935945
9489,1643.52,9066.09,25.499750438625963
7627,1877.87,1693.46,25.501056859917327
21699,1892.78,10989.4,25.50172463350617
5586,1411.26,8261.19,25.51933380250844
26498,2839.4,12892.7,25.52200316252326
9080,1739.85,7866.5,25.524967564455036
21718,1943.75,11046.2,25.528972854725836
7249,1605.66,7519.98,25.534303256679394
4069,1713.87,2923.58,25.54083161777072
3966,1575.3,1916.53,25.555503672861146
20637,1738.71,10444.9,25.558435545418227
9782,1803.24,2183.5,25.560923496911066
25485,2385.72,12551.7,25.562948767382313
7166,1680.63,7311.99,25.570210348901554
11242,1559.89,9259.91,25.57496889715041
939,1791.25,5308.04,25.57849508357084
2440,1627.68,6802.89,25.58077108770009
18926,1672.81,9999.39,25.592758360161145
28154,2136.5,13311.1,25.59302619653836
27651,2795.14,13225.8,25.59515862303049
22833,1954.11,11554.3,25.60106505737211
17471,1782.98,9791.1,25.605582873727123
14232,1687.13,9344.92,25.61032197922972
1317,1456.81,6408.88,25.615312081380942
7252,1603.64,7574.83,25.615898067930456
9125,1521.75,7976.17,25.619103662463214
7676,930.3739999999999,2270.23,25.624898011145582
19646,1723.66,10286.0,25.63796993049933
314,1675.54,5697.7,25.644354551360586
682,1747.61,4742.8,25.645849505391098
22834,2132.66,11553.2,25.64596508078176
16556,1798.24,9741.9,25.65011335075479
2585,1751.63,2846.85,25.651042590019944
3965,1550.33,1911.85,25.654171351994695
26450,2017.55,12681.3,25.664852307092854
714,1552.41,4896.75,25.670627593912617
9488,1703.28,9059.83,25.671915135214135
21181,1836.97,10535.8,25.68692772177942
676,1728.75,4608.52,25.686974895834826
27178,2769.43,13375.9,25.687846506473086
28200,2321.27,13579.2,25.69367530345487
15483,1549.9,9581.85,25.694720500555622
24298,2175.74,12019.6,25.696101333179282
25908,2197.6,12418.1,25.704554354676922
7167,1729.31,7325.46,25.707484229239252
28207,2752.16,13464.1,25.707717260316937
779,1744.08,5008.25,25.711179792119843
27161,2679.76,13094.8,25.711911091558452
82,1741.71,4128.22,25.718000664221755
7451,1516.84,8586.94,25.718031414432968
9437,1560.48,8986.13,25.72169717399391
2607,1832.05,3001.43,25.7233860676328
315,1765.78,5697.69,25.736415030325894
5742,1766.16,2319.09,25.743648259217863
9764,1644.57,2252.78,25.75009922658208
22122,1832.3,10715.6,25.751016042403513
9491,1753.35,9086.87,25.751315014692153
22119,1860.01,10712.2,25.754760736599856
5560,1689.25,7400.8,25.75717987154363
5632,1615.87,8332.64,25.759113400192977
11137,1578.88,8886.79,25.76092310391797
29640,2490.52,14020.6,25.770815288622373
7553,1629.98,879.4119999999999,25.773316603569512
229,1691.69,5193.06,25.77582581366518
26548,2656.37,12902.6,25.77781643226801
7683,1640.59,2128.52,25.77880847800804
4052,1814.73,2673.23,25.789588645883605
14328,1587.49,187.114,25.791281220027148
940,1822.3,5336.89,25.794684326144758
9123,1500.35,7966.74,25.795751519741273
16539,1652.13,9744.65,25.801392016648673
19650,1707.43,10263.7,25.809577971710226
19666,1800.8,10344.2,25.81404821561121
69,1638.18,3913.25,25.825222739147005
25488,2369.47,12607.3,25.82665770541321
591,1770.91,4154.91,25.82913305432902
5709,1784.05,1810.35,25.833704166521223
20170,1922.18,10354.9,25.835767885838223
9054,1544.89,7845.74,25.84048461762301
1004,1826.55,5569.73,25.85085554811013
24271,2074.35,11953.6,25.85440757616437
354,1776.69,5956.57,25.85804699356374
28222,2870.53,13497.3,25.874069605469288
1107,1727.93,5897.11,25.889777647456437
21681,1920.72,10900.7,25.892096843372354
702,1805.84,4716.9,25.896998110485583
25486,2310.6,12602.6,25.897355911468612
11256,1764.78,9269.43,25.898578484742295
845,1599.59,5262.68,25.89905581499783
7472,1595.79,8535.29,25.915421065378414
960,1468.93,5645.88,25.92352039376201
7620,1723.68,1702.44,25.92907102152461
7448,1503.71,8561.02,25.930657191083633
9638,1696.5,1482.16,25.934296827073915
9472,1771.54,8937.45,25.935566011239533
15472,1680.1,9518.18,25.938285633457134
9682,1805.47,1708.62,25.944990944034934
1131,1781.15,5874.08,25.94522461937814
7652,1756.75,2042.63,25.947573818221425
27179,2759.36,13391.4,25.950641656282873
29155,2854.39,13764.6,25.960866278731498
1194,1610.01,6168.98,25.962308883082287
5648,1782.98,8493.99,25.966669958084086
14249,1557.0,9365.05,25.969955636684023
7274,1759.73,7696.71,25.97387691412652
573,1627.91,4147.04,25.97848005175122
20168,1884.94,10318.4,25.986912593017387
7506,1515.17,8769.31,25.989035147466574
7473,1617.85,8538.94,25.996148217031216
7588,1809.02,1238.96,26.00318444064641
2606,1866.74,2967.75,26.005460232426223
5758,1810.04,2463.74,26.006385999411492
489,1747.48,3569.91,26.009528479908333
986,1615.51,5510.48,26.011347626862342
2449,1813.58,6723.94,26.016329327876115
19603,1667.02,10099.8,26.0198266752091
